user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,points_right,points_left,exchange_ratio,basic_payment,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,final_errors,block_payoff,final_payoff,bonus,final_payment,date,time
56100d727ffc8a0005811338,43,female,1,1,29,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.534,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,30,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.22,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,31,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.193,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,32,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.214,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,33,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.454,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,34,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.247,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,35,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.208,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,36,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.224,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,37,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.258,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,38,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,left,2,1,0,0.618,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,39,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.263,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,40,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.245,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,41,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.22,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,42,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.203,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,43,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,right,1,2,0,0.702,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,44,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.246,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,45,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.26,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,46,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,1000,1.45,right,right,1,2,1,0.234,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,47,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.214,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,48,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.246,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,49,Ambigous_right,no_enforcement2,0,0,-,left,14,11,1000,1.45,right,right,1,2,1,0.236,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
56100d727ffc8a0005811338,43,female,1,1,50,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.264,6,13,141,277,0.277,1.7269999999999999,27-05-2020,17:26:49
