user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,points_right,points_left,exchange_ratio,basic_payment,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,final_errors,block_payoff,final_payoff,bonus,final_payment,date,time
5af478d820299700016d0748,30,female,1,1,54,Clear_profit_side,high_enforcement,90,1,20,right,16,9,1000,1.45,right,right,20,-19,1,0.225,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,55,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,left,-19,0,0,0.264,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,56,Clear_profit_side,high_enforcement,90,1,20,right,16,9,1000,1.45,right,right,20,-19,1,0.301,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,57,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,right,20,-19,1,0.175,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,58,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.286,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,59,Ambigous_left,high_enforcement,90,1,20,right,11,14,1000,1.45,left,left,1,0,1,0.287,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,60,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,left,-19,0,0,0.364,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,61,Ambigous_left,high_enforcement,90,1,20,right,11,14,1000,1.45,left,left,1,0,1,0.233,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,62,Clear_not_profit_side,high_enforcement,90,0,-,right,9,16,1000,1.45,left,left,1,20,1,0.288,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,63,Ambigous_left,high_enforcement,90,1,20,right,11,14,1000,1.45,left,right,0,-19,0,0.241,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,64,Clear_not_profit_side,high_enforcement,90,0,-,right,9,16,1000,1.45,left,left,1,20,1,0.217,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,65,Clear_not_profit_side,high_enforcement,90,1,20,right,9,16,1000,1.45,left,left,1,0,1,0.249,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,66,Ambigous_left,high_enforcement,90,1,20,right,11,14,1000,1.45,left,left,1,0,1,0.412,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
5af478d820299700016d0748,30,female,1,1,67,Ambigous_right,high_enforcement,90,1,20,right,14,11,1000,1.45,right,left,-19,0,0,0.221,16,24,559,1240,1.24,2.69,21-05-2020,14:54:43
