user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,block_payoff,final_payoff,bonus,final_payment,error,b1_cheating,b2_cheating,b1_sum,b2_sum
595bf7acc76e6700014d33fc,52,female,1,1,2,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.064,9,642,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,1,4,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.08199999999999999,9,642,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,1,10,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.057999999999999996,9,642,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,1,14,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.07400000000000001,9,642,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,1,21,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.061,9,642,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,1,24,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.049,9,642,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,1,30,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.042,9,642,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,1,31,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.055,9,642,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,1,32,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.043,9,642,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,1,35,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.059000000000000004,9,642,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,1,46,Clear_profit_side,2,10,1,180,left,left,left,20,-179,1,0.035,9,642,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,1,47,Clear_profit_side,2,10,1,180,left,left,left,20,-179,1,0.053,9,642,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,1,56,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.055999999999999994,9,642,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,1,78,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.059000000000000004,9,642,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,1,81,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.047,9,642,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,1,100,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.044000000000000004,9,642,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,2,4,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.049,13,528,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,2,11,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.040999999999999995,13,528,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,2,12,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.033,13,528,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,2,25,Clear_profit_side,2,10,1,180,left,left,left,20,-179,1,0.083,13,528,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,2,32,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.068,13,528,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,2,35,Clear_profit_side,2,10,1,180,left,left,left,20,-179,1,0.065,13,528,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,2,38,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.047,13,528,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,2,43,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.057999999999999996,13,528,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,2,50,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.026000000000000002,13,528,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,2,58,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.040999999999999995,13,528,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,2,61,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.032,13,528,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,2,67,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.033,13,528,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,2,68,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.055999999999999994,13,528,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,2,74,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.028999999999999998,13,528,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,2,84,Clear_profit_side,2,10,1,180,left,left,left,20,-179,1,0.035,13,528,1170,1.17,2.62,0,0,0,0,0
595bf7acc76e6700014d33fc,52,female,1,2,90,Clear_profit_side,2,10,0,0,left,left,left,20,1,1,0.044000000000000004,13,528,1170,1.17,2.62,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,1,6,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.48700000000000004,13,152,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,1,11,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.5479999999999999,13,152,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,1,14,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.218,13,152,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,1,18,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.294,13,152,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,1,22,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.344,13,152,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,1,25,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.38299999999999995,13,152,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,1,26,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.633,13,152,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,1,31,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.275,13,152,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,1,35,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.245,13,152,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,1,70,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.34600000000000003,13,152,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,1,74,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.245,13,152,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,1,83,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.27399999999999997,13,152,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,1,87,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.287,13,152,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,1,88,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.201,13,152,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,1,91,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.174,13,152,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,1,98,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.252,13,152,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,2,6,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.19399999999999998,34,173,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,2,7,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.272,34,173,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,2,11,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.225,34,173,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,2,16,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.21100000000000002,34,173,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,2,19,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.314,34,173,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,2,25,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.159,34,173,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,2,31,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.188,34,173,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,2,32,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.16,34,173,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,2,42,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.22,34,173,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,2,69,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.248,34,173,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,2,70,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.15,34,173,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,2,73,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.147,34,173,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,2,74,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.135,34,173,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,2,77,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.42200000000000004,34,173,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,2,81,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.145,34,173,325,0.325,1.775,0,0,0,0,0
59e7276d5de9b000017ed1c1,38,male,0,2,94,Clear_profit_side,3,0,0,0,right,right,right,2,1,1,0.154,34,173,325,0.325,1.775,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,1,3,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.387,19,784,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,1,6,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.161,19,784,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,1,18,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.071,19,784,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,1,29,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.109,19,784,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,1,39,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.141,19,784,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,1,43,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.109,19,784,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,1,45,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.121,19,784,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,1,46,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.113,19,784,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,1,48,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.071,19,784,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,1,60,Clear_profit_side,1,90,0,0,right,right,right,20,1,1,0.121,19,784,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,1,62,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.11,19,784,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,1,70,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.141,19,784,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,1,72,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.126,19,784,1597,1.597,3.047,0,0,0,0,0
5b01842bc573030001c345e0,44,male,1,1,78,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.125,19,784,1597,1.597,3.047,0,0,0,0,0
