user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,final_errors,block_payoff,final_payoff,error,b1_cheating,b2_cheating,b1_sum,b2_sum
5af478d820299700016d0748,30,female,1,1,92,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.28800000000000003,16,24,559,1240,0,0,0,8,0
5af478d820299700016d0748,30,female,1,1,93,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.192,16,24,559,1240,0,0,0,8,0
5af478d820299700016d0748,30,female,1,1,94,Ambigous_right,1,90,1,20,right,right,left,-19,0,0,0.363,16,24,559,1240,1,1,0,8,0
5af478d820299700016d0748,30,female,1,1,96,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.311,16,24,559,1240,0,0,0,8,0
5af478d820299700016d0748,30,female,1,1,97,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.253,16,24,559,1240,0,0,0,8,0
5af478d820299700016d0748,30,female,1,1,99,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.262,16,24,559,1240,0,0,0,8,0
5af478d820299700016d0748,30,female,1,1,100,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.221,16,24,559,1240,0,0,0,8,0
5af478d820299700016d0748,30,female,1,2,3,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.256,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,6,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.272,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,7,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.27,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,11,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.314,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,13,Clear_profit_side,1,90,0,0,right,right,right,20,1,1,0.233,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,19,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.24100000000000002,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,21,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.225,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,22,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.21899999999999997,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,23,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.27,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,26,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.225,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,27,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.23199999999999998,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,28,Ambigous_right,1,90,1,20,right,right,left,-19,0,0,0.597,8,24,681,1240,1,0,1,0,5
5af478d820299700016d0748,30,female,1,2,30,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.23399999999999999,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,32,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.46299999999999997,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,33,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.26,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,34,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.263,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,35,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.165,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,38,Ambigous_right,1,90,1,20,right,right,left,-19,0,0,0.23600000000000002,8,24,681,1240,1,0,1,0,5
5af478d820299700016d0748,30,female,1,2,41,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.23199999999999998,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,44,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.245,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,46,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.307,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,48,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.285,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,49,Clear_profit_side,1,90,1,20,right,right,left,-19,0,0,0.36200000000000004,8,24,681,1240,1,0,1,0,5
5af478d820299700016d0748,30,female,1,2,50,Clear_profit_side,1,90,1,20,right,right,right,20,-19,1,0.239,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,53,Ambigous_right,1,90,1,20,right,right,right,20,-19,1,0.233,8,24,681,1240,0,0,0,0,5
5af478d820299700016d0748,30,female,1,2,54,Clear_profit_side,1,90,1,20,right,right,left,-19,0,0,0.354,8,24,681,1240,1,0,1,0,5
5af478d820299700016d0748,30,female,1,2,56,Ambigous_right,1,90,0,0,right,right,right,20,1,1,0.267,8,24,681,1240,0,0,0,0,5
