user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,points_right,points_left,exchange_ratio,basic_payment,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,block_payoff,final_payoff,date,time
5b2973a08c745200013b84ae,52,female,1,1,34,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.182,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,35,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.273,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,36,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.179,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,37,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.204,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,38,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,500,1.45,left,left,2,1,1,0.18,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,39,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.177,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,40,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.186,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,41,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,500,1.45,left,left,2,1,1,0.216,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,42,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.182,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,43,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.189,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,44,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.179,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,45,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.183,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,46,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.15,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,47,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.286,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,48,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.171,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,49,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.214,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,50,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,right,1,2,0,0.198,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,51,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.184,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,52,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.171,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,53,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,left,2,1,0,0.193,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,54,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.184,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,55,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.134,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,56,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.21,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,57,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,right,1,2,0,0.493,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,58,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.19,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,59,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.159,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,60,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,500,1.45,left,left,2,1,1,0.191,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,61,Clear_not_profit_side,no_enforcement2,0,0,-,left,16,9,500,1.45,right,right,1,2,1,0.161,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,62,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,500,1.45,left,left,2,1,1,0.226,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,63,Ambigous_left,no_enforcement2,0,0,-,left,11,14,500,1.45,left,left,2,1,1,0.206,4,139,281,18-05-2020,18:57:39
5b2973a08c745200013b84ae,52,female,1,1,64,Ambigous_right,no_enforcement2,0,0,-,left,14,11,500,1.45,right,right,1,2,1,0.068,4,139,281,18-05-2020,18:57:39
