user_id,age,gender,attention,block_number,trial_number,trial_type,conditions,p_inspection,inspection,fine_size,profitable_side,points_right,points_left,exchange_ratio,basic_payment,true_side,choice,trial_payoff,alternative_payoff,choice_correct,rt_choice,block_errors,final_errors,block_payoff,final_payoff,bonus,final_payment,date,time,error
56100d727ffc8a0005811338,43,female,1,2,5,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.235,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,9,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.207,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,10,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.16,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,12,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.23800000000000002,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,15,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.22399999999999998,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,20,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.289,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,21,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,right,1,2,0,0.21899999999999997,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,1
56100d727ffc8a0005811338,43,female,1,2,25,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.265,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,27,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.21899999999999997,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,30,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.23600000000000002,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,31,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.24100000000000002,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,33,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.21600000000000003,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,34,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.21,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,35,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.17800000000000002,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,41,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.23399999999999999,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,42,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.22699999999999998,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,47,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.196,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,48,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,right,1,2,0,0.366,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,1
56100d727ffc8a0005811338,43,female,1,2,49,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.191,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,52,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.20600000000000002,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,53,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.182,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,57,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.207,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,59,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.191,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,68,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,right,1,2,0,0.19899999999999998,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,1
56100d727ffc8a0005811338,43,female,1,2,69,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.205,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,71,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.205,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,74,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.209,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,77,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,right,1,2,0,0.14,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,1
56100d727ffc8a0005811338,43,female,1,2,78,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.19899999999999998,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,84,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.21100000000000002,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,85,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.21899999999999997,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,88,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.223,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,89,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.226,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,90,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.228,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,92,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,right,1,2,0,0.379,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,1
56100d727ffc8a0005811338,43,female,1,2,94,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.213,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,96,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.20199999999999999,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
56100d727ffc8a0005811338,43,female,1,2,99,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,right,1,2,0,0.221,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,1
56100d727ffc8a0005811338,43,female,1,2,100,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.282,7,13,136,277,0.27699999999999997,1.727,27-05-2020,17:26:49,0
578f9f52eeaf6d00018d4f20,30,male,1,1,2,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.113,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,4,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.019,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,6,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.085,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,12,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.087,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,15,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,3.5039999999999996,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,17,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.038,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,18,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.053,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,24,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.039,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,26,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.04,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,30,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.040999999999999995,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,31,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.038,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,32,Ambigous_left,no_enforcement2,0,0,-,left,11,14,1000,1.45,left,left,2,1,1,0.023,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
578f9f52eeaf6d00018d4f20,30,male,1,1,35,Clear_profit_side,no_enforcement2,0,0,-,left,9,16,1000,1.45,left,left,2,1,1,0.040999999999999995,59,118,200,398,0.39799999999999996,1.848,27-05-2020,18:26:20,0
